--------------------
BDMEP - INMET
--------------------
Estação           : BOM JESUS DA LAPA - BA (OMM: 83288)
Latitude  (graus) : -13.26
Longitude (graus) : -43.41
Altitude  (metros): 439.96
Estação Operante
Inicio de operação: 01/11/1941
Periodo solicitado dos dados: 01/01/1960 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Umidade Relativa Media;Velocidade do Vento Media;
83288;18/02/2013;0000;;36.3;;10.2;7.9;60.5;0.9;
83288;18/02/2013;1200;0;;22.7;;;;;
83288;19/02/2013;0000;;37.6;;11.3;7.3;56;2.2;
83288;19/02/2013;1200;0;;23.5;;;;;
83288;20/02/2013;0000;;36.1;;1.1;10.5;58.25;1.2;
83288;20/02/2013;1200;0;;23;;;;;
83288;21/02/2013;0000;;35.5;;8.2;10.5;60.25;0.6;
83288;21/02/2013;1200;0;;22.4;;;;;
83288;22/02/2013;0000;;34.3;;4.5;9;58;2.033333;
83288;22/02/2013;1200;0;;22.9;;;;;
83288;23/02/2013;0000;;35.5;;8.7;6.2;72.5;1.1;
83288;23/02/2013;1200;0;;23.8;;;;;
83288;24/02/2013;0000;;35.1;;7.5;6.8;60.25;0.833333;
83288;24/02/2013;1200;1.4;;22.2;;;;;
83288;25/02/2013;0000;;36.1;;8.2;8.6;60.75;1.1;
83288;25/02/2013;1200;0;;23.5;;;;;
83288;26/02/2013;0000;;36.9;;8.6;9.1;58.5;1;
83288;26/02/2013;1200;0;;22.8;;;;;
83288;27/02/2013;0000;;37.6;;8.6;7.8;68;1.3;
83288;27/02/2013;1200;0;;23;;;;;
83288;28/02/2013;0000;;35.8;;8.1;7.4;68.75;1.2;
83288;28/02/2013;1200;32.6;;23.1;;;;;
83288;01/03/2013;0000;;36.5;;10.8;5.4;61.25;3;
83288;01/03/2013;1200;0;;21.8;;;;;
83288;02/03/2013;0000;;37.1;;10;8.4;58.5;1.1;
83288;02/03/2013;1200;0;;22.7;;;;;
83288;03/03/2013;0000;;37.8;;10.9;11;53.25;2.033333;
83288;03/03/2013;1200;0;;22.7;;;;;
83288;04/03/2013;0000;;37.9;;10.7;10.2;53.5;1;
83288;04/03/2013;1200;0;;24;;;;;
83288;05/03/2013;0000;;37.8;;10.2;10;56.5;0.833333;
83288;05/03/2013;1200;0;;23;;;;;
83288;06/03/2013;0000;;38.2;;10.8;10.5;55.5;2.033333;
83288;06/03/2013;1200;0;;25.4;;;;;
83288;07/03/2013;0000;;38.1;;10;10.5;50.5;0.8;
83288;07/03/2013;1200;0;;25;;;;;
83288;08/03/2013;0000;;37.5;;10.8;12.1;53.25;1.133333;
83288;08/03/2013;1200;0;;23.1;;;;;
83288;09/03/2013;0000;;37.8;;10.8;12;58;1.5;
83288;09/03/2013;1200;0;;23;;;;;
83288;10/03/2013;0000;;38.5;;10.7;10;48.5;0.9;
83288;10/03/2013;1200;0;;25.2;;;;;
83288;11/03/2013;0000;;;;8.5;10.5;60.25;0.5;
83288;11/03/2013;1200;0;;26.1;;;;;
83288;12/03/2013;0000;;38.5;;8.1;9.3;63.25;2.033333;
83288;12/03/2013;1200;0;;24.1;;;;;
83288;13/03/2013;0000;;37.5;;7;7.6;68;0.8;
83288;13/03/2013;1200;0.4;;24.6;;;;;
83288;14/03/2013;0000;;35.5;;6.2;6.6;66.5;1.233333;
83288;14/03/2013;1200;0;;23.6;;;;;
83288;15/03/2013;0000;;30.7;;8.6;5;62;1.866667;
83288;15/03/2013;1200;5.2;;21.9;;;;;
83288;16/03/2013;0000;;34.9;;9.3;7.5;59;0.666667;
83288;16/03/2013;1200;0;;21.2;;;;;
83288;17/03/2013;0000;;35.7;;10.4;9.8;61.75;0.766667;
83288;17/03/2013;1200;0;;21.7;;;;;
83288;18/03/2013;0000;;37.9;;9.8;7.2;63.5;1.866667;
83288;18/03/2013;1200;0;;23.2;;;;;
83288;19/03/2013;0000;;32.7;;6.2;5.4;74.5;1.1;
83288;19/03/2013;1200;9;;22.8;;;;;
83288;20/03/2013;0000;;32.3;;7.1;4.6;72;1.066667;
83288;20/03/2013;1200;6.6;;21.7;;;;;
83288;21/03/2013;0000;;34.1;;8.9;3.4;72.25;1.266667;
83288;21/03/2013;1200;0;;21.7;;;;;
83288;22/03/2013;0000;;29.3;;3.6;;86.5;1.033333;
83288;22/03/2013;1200;6.2;;22.6;;;;;
83288;23/03/2013;0000;;30.9;;2.4;3.1;91.75;1.6;
83288;23/03/2013;1200;0.4;;21.2;;;;;
83288;24/03/2013;0000;;32.4;;5.7;0.6;87.5;2.366667;
83288;24/03/2013;1200;28;;21.2;;;;;
83288;25/03/2013;0000;;30.5;;3.8;3.5;81.5;0.9;
83288;25/03/2013;1200;7;;21.4;;;;;
83288;26/03/2013;0000;;33.3;;9.3;3.7;68.75;0.366667;
83288;26/03/2013;1200;0;;21.9;;;;;
83288;27/03/2013;0000;;34.6;;9;4.5;70.25;0.533333;
83288;27/03/2013;1200;0;;23;;;;;
83288;28/03/2013;0000;;33.3;;9.3;4.5;74.75;0.8;
83288;28/03/2013;1200;11;;21.2;;;;;
83288;29/03/2013;0000;;33.3;;4.5;4;75.25;0.6;
83288;29/03/2013;1200;1.2;;22.2;;;;;
83288;30/03/2013;0000;;32.9;;10.8;3.3;60.25;1.066667;
83288;30/03/2013;1200;3.6;;21.9;;;;;
83288;31/03/2013;0000;;33.7;;9.8;5.5;59.5;1;
83288;31/03/2013;1200;0;;23;;;;;
83288;01/04/2013;0000;;34.7;;10.2;6.3;56.25;1.566667;
83288;01/04/2013;1200;0;;22.4;;;;;
83288;02/04/2013;0000;;33.5;;6.5;6.7;75.75;1.2;
83288;02/04/2013;1200;0;;21.7;;;;;
83288;03/04/2013;0000;;34.1;;10.8;3.6;64.75;0.466667;
83288;03/04/2013;1200;10.8;;21.8;;;;;
83288;04/04/2013;0000;;33.9;;10.8;;60.5;0.533333;
83288;04/04/2013;1200;0;;21.9;;;;;
83288;05/04/2013;0000;;34.1;;11;6;63.5;1.2;
83288;05/04/2013;1200;0;;22.8;;;;;
83288;06/04/2013;0000;;35.1;;8.3;6.3;66.75;1.3;
83288;06/04/2013;1200;0;;23.7;;;;;
83288;07/04/2013;0000;;32.5;;3.8;5.7;80.75;1.233333;
83288;07/04/2013;1200;0;;20.2;;;;;
83288;08/04/2013;0000;;33.9;;9;4.2;78.5;1.066667;
83288;08/04/2013;1200;1;;22.8;;;;;
83288;09/04/2013;0000;;32.1;;6;4;87.25;0.8;
83288;09/04/2013;1200;13.8;;24.2;;;;;
83288;10/04/2013;0000;;33.1;;4;2.5;76.5;1.1;
83288;10/04/2013;1200;1;;22.6;;;;;
83288;11/04/2013;0000;;31.6;;6;3.5;87.25;1.3;
83288;11/04/2013;1200;6.2;;22.5;;;;;
83288;12/04/2013;0000;;33.7;;10.7;2.8;65.75;0.766667;
83288;12/04/2013;1200;0;;21.8;;;;;
83288;13/04/2013;0000;;34.7;;10.7;6.8;58.25;1.066667;
83288;13/04/2013;1200;0;;22.1;;;;;
83288;14/04/2013;0000;;35.5;;10.6;5.4;64.25;1.733333;
83288;14/04/2013;1200;0;;22.6;;;;;
83288;15/04/2013;0000;;34.5;;6.9;6.6;64.75;0.7;
83288;15/04/2013;1200;0;;23.8;;;;;
83288;16/04/2013;0000;;33.8;;6.9;5.9;73.5;1;
83288;16/04/2013;1200;0;;22.6;;;;;
83288;17/04/2013;0000;;30.9;;2.4;2.1;83;0.9;
83288;17/04/2013;1200;25.2;;20.6;;;;;
83288;18/04/2013;0000;;31.1;;6.6;2;76.25;0.9;
83288;18/04/2013;1200;0;;22.8;;;;;
83288;19/04/2013;0000;;29.7;;3.2;4.6;75.5;0.733333;
83288;19/04/2013;1200;0;;22;;;;;
83288;20/04/2013;0000;;30.3;;8.1;4.4;67;2;
83288;20/04/2013;1200;0;;20.9;;;;;
83288;21/04/2013;0000;;29.7;;8.5;5.6;65;2.2;
83288;21/04/2013;1200;0;;19.6;;;;;
83288;22/04/2013;0000;;31.3;;9.8;6.4;59.75;2.033333;
83288;22/04/2013;1200;0;;20.4;;;;;
83288;23/04/2013;0000;;30.1;;9.7;7.2;62.25;2.166667;
83288;23/04/2013;1200;0;;19.6;;;;;
83288;24/04/2013;0000;;31.7;;9.5;6.7;55.75;1.3;
83288;24/04/2013;1200;0;;18.8;;;;;
83288;25/04/2013;0000;;30.7;;8.1;7.5;61;1.633333;
83288;25/04/2013;1200;0;;18.9;;;;;
83288;26/04/2013;0000;;32.1;;7.6;6.4;53.25;1.266667;
83288;26/04/2013;1200;0;;19.8;;;;;
83288;27/04/2013;0000;;32.3;;10.4;7.6;55.75;1.4;
83288;27/04/2013;1200;0;;20;;;;;
83288;28/04/2013;0000;;32.8;;10.6;7.9;53.5;1.566667;
83288;28/04/2013;1200;0;;20.2;;;;;
83288;29/04/2013;0000;;32.7;;8.7;6.7;51.25;1.2;
83288;29/04/2013;1200;0;;23.5;;;;;
83288;30/04/2013;0000;;33.5;;10.7;7.4;53;1.333333;
83288;30/04/2013;1200;0;;19;;;;;
83288;01/05/2013;0000;;34.3;;10.7;7;51.5;1.066667;
83288;01/05/2013;1200;0;;19.5;;;;;
83288;02/05/2013;0000;;33.3;;10.6;8.6;47.25;1.5;
83288;02/05/2013;1200;0;;19.9;;;;;
83288;03/05/2013;0000;;34.3;;10.7;8.2;56.25;1.4;
83288;03/05/2013;1200;0;;19;;;;;
83288;04/05/2013;0000;;33.8;;10.3;6.8;53;1.333333;
83288;04/05/2013;1200;0;;19.9;;;;;
83288;05/05/2013;0000;;34.5;;10.6;7.8;54.75;1.166667;
83288;05/05/2013;1200;0;;19.2;;;;;
83288;06/05/2013;0000;;35.3;;10.5;7.7;52;0.8;
83288;06/05/2013;1200;0;;21.6;;;;;
83288;07/05/2013;0000;;34.8;;9.5;8.6;54.75;1.3;
83288;07/05/2013;1200;0;;22.4;;;;;
83288;08/05/2013;0000;;34.9;;9.8;6.9;53.75;1.866667;
83288;08/05/2013;1200;0;;20.8;;;;;
83288;09/05/2013;0000;;34.9;;5.6;7.8;56.75;0.9;
83288;09/05/2013;1200;0;;22.6;;;;;
83288;10/05/2013;0000;;31.3;;7.2;5.2;59.25;2.033333;
83288;10/05/2013;1200;16;;20.6;;;;;
83288;11/05/2013;0000;;31.9;;7.3;6.5;50.75;1.2;
83288;11/05/2013;1200;0;;19.3;;;;;
83288;12/05/2013;0000;;33.1;;9.1;7.7;55;1.1;
83288;12/05/2013;1200;0;;23.8;;;;;
83288;13/05/2013;0000;;30.8;;5.4;8.7;58.25;1.733333;
83288;13/05/2013;1200;0;;21.4;;;;;
83288;14/05/2013;0000;;32.7;;9;5.3;57;1.8;
83288;14/05/2013;1200;0;;20.4;;;;;
83288;15/05/2013;0000;;33.5;;8.8;6.4;51.75;1.4;
83288;15/05/2013;1200;0;;21.4;;;;;
83288;16/05/2013;0000;;33.3;;10.5;7;54.25;0.9;
83288;16/05/2013;1200;0;;20.6;;;;;
83288;17/05/2013;0000;;34.1;;10.4;7.2;50.75;1.5;
83288;17/05/2013;1200;0;;20.2;;;;;
83288;18/05/2013;0000;;33.1;;10.5;8.4;49.5;1.2;
83288;18/05/2013;1200;0;;20;;;;;
83288;19/05/2013;0000;;33.1;;10.2;9.6;53.25;1.866667;
83288;19/05/2013;1200;0;;19.6;;;;;
83288;20/05/2013;0000;;32.9;;10.5;6.8;53.5;1.733333;
83288;20/05/2013;1200;0;;19.4;;;;;
83288;21/05/2013;0000;;34.3;;10.4;6;52.5;0.9;
83288;21/05/2013;1200;0;;20.4;;;;;
83288;22/05/2013;0000;;35.1;;8.8;8.9;48.75;0.233333;
83288;22/05/2013;1200;0;;20.6;;;;;
83288;23/05/2013;0000;;35.7;;;6.1;55;1.8;
83288;23/05/2013;1200;0;;21.6;;;;;
83288;24/05/2013;0000;;35.4;;10.4;6.6;50;0.666667;
83288;24/05/2013;1200;0;;21;;;;;
83288;25/05/2013;0000;;35.7;;10.2;7;52.25;1.066667;
83288;25/05/2013;1200;0;;21.9;;;;;
83288;26/05/2013;0000;;31.5;;4.1;7.4;66.75;1.233333;
83288;26/05/2013;1200;0;;24.2;;;;;
83288;27/05/2013;0000;;32.3;;7.6;5.2;61.25;0.9;
83288;27/05/2013;1200;0;;20.4;;;;;
83288;28/05/2013;0000;;34.6;;10.3;6.1;57.5;0.233333;
83288;28/05/2013;1200;0;;19.4;;;;;
83288;29/05/2013;0000;;35.5;;10.4;6.9;52;0.333333;
83288;29/05/2013;1200;0;;21.5;;;;;
83288;30/05/2013;0000;;34.9;;10.3;6.6;54.75;1.1;
83288;30/05/2013;1200;0;;22;;;;;
83288;31/05/2013;0000;;35.7;;8.9;8;58.5;1.9;
83288;31/05/2013;1200;0;;21.8;;;;;
83288;01/06/2013;0000;;33.4;;9.7;6.6;54.25;1.9;
83288;01/06/2013;1200;10;;21.8;;;;;
83288;02/06/2013;0000;;31.3;;7.1;7.4;59;1.6;
83288;02/06/2013;1200;0;;20.2;;;;;
83288;03/06/2013;0000;;33.9;;10.3;6;58.25;0;
83288;03/06/2013;1200;0;;20.2;;;;;
83288;04/06/2013;0000;;34.6;;10.1;6.1;72.25;2.1;
83288;04/06/2013;1200;0;;21.7;;;;;
83288;05/06/2013;0000;;32.8;;0;6.9;77.25;0.966667;
83288;05/06/2013;1200;12;;22.2;;;;;
83288;06/06/2013;0000;;32.5;;8.7;3.6;56.75;1.5;
83288;06/06/2013;1200;2.6;;20.5;;;;;
83288;07/06/2013;0000;;32.9;;9;6;56;0.533333;
83288;07/06/2013;1200;0;;20.6;;;;;
83288;08/06/2013;0000;;30.7;;6.2;7;55;2.2;
83288;08/06/2013;1200;0;;22;;;;;
83288;09/06/2013;0000;;31.5;;9.2;7.4;50.5;1.6;
83288;09/06/2013;1200;0;;21;;;;;
83288;10/06/2013;0000;;30.1;;4.1;8.5;54.25;2.6;
83288;10/06/2013;1200;0;;20.2;;;;;
83288;11/06/2013;0000;;31.6;;10.2;6.5;52.25;1.566667;
83288;11/06/2013;1200;0;;18.8;;;;;
83288;12/06/2013;0000;;33.1;;10.3;7;54;2.166667;
83288;12/06/2013;1200;0;;18.6;;;;;
83288;13/06/2013;0000;;33.4;;9.8;7.4;50;1.366667;
83288;13/06/2013;1200;0;;20.1;;;;;
83288;14/06/2013;0000;;33.1;;10.2;6.8;49.25;1.633333;
83288;14/06/2013;1200;0;;19.8;;;;;
83288;15/06/2013;0000;;32.6;;9.8;7.8;48.75;1.433333;
83288;15/06/2013;1200;0;;20.2;;;;;
83288;16/06/2013;0000;;32.7;;10.1;8.2;51.5;1.333333;
83288;16/06/2013;1200;0;;19.2;;;;;
83288;17/06/2013;0000;;33.3;;9.1;8.1;49.25;1.066667;
83288;17/06/2013;1200;0;;19.2;;;;;
83288;18/06/2013;0000;;32.8;;7.8;7.3;50.5;1.2;
83288;18/06/2013;1200;0;;19.2;;;;;
83288;19/06/2013;0000;;33.7;;9.7;7.4;54.5;0.6;
83288;19/06/2013;1200;0;;19;;;;;
83288;20/06/2013;0000;;32.7;;9.4;6.6;60.75;1.2;
83288;20/06/2013;1200;0;;20.3;;;;;
83288;21/06/2013;0000;;33.8;;10.2;6.1;48;0.733333;
83288;21/06/2013;1200;0;;21;;;;;
83288;22/06/2013;0000;;34.4;;10.2;7;51.5;1.2;
83288;22/06/2013;1200;0;;19.9;;;;;
83288;23/06/2013;0000;;34.5;;7.9;8.5;49.25;1.3;
83288;23/06/2013;1200;0;;22;;;;;
83288;24/06/2013;0000;;30.5;;7.2;8.1;58.5;1.433333;
83288;24/06/2013;1200;0;;21.4;;;;;
83288;25/06/2013;0000;;31.6;;10;7.3;54.75;2.033333;
83288;25/06/2013;1200;0;;20.3;;;;;
83288;26/06/2013;0000;;32.7;;10.2;7;52.75;1.6;
83288;26/06/2013;1200;0;;18.3;;;;;
83288;27/06/2013;0000;;32.7;;10.3;7.9;50;1.066667;
83288;27/06/2013;1200;0;;19.6;;;;;
83288;28/06/2013;0000;;32.7;;10.1;8.8;49.5;1.066667;
83288;28/06/2013;1200;0;;18.3;;;;;
83288;29/06/2013;0000;;34.1;;10.2;7.3;50;0.7;
83288;29/06/2013;1200;0;;18.6;;;;;
83288;30/06/2013;0000;;36.2;;10.3;8.5;44.75;1.333333;
83288;30/06/2013;1200;0;;19.2;;;;;
83288;01/07/2013;0000;;32.3;;10.2;10.6;41.25;1.2;
83288;01/07/2013;1200;0;;19.4;;;;;
83288;02/07/2013;0000;;32.9;;10.3;9.6;45.75;1.233333;
83288;02/07/2013;1200;0;;18;;;;;
83288;03/07/2013;0000;;32.5;;9;8;43.75;1.633333;
83288;03/07/2013;1200;0;;19.2;;;;;
83288;04/07/2013;0000;;30.7;;10.2;;58.5;2.466667;
83288;04/07/2013;1200;0;;19.3;;;;;
83288;05/07/2013;0000;;27.9;;2.2;7.8;58.75;1.533333;
83288;05/07/2013;1200;0;;19.2;;;;;
83288;06/07/2013;0000;;30.7;;10.3;7;59.25;1.5;
83288;06/07/2013;1200;0;;18.2;;;;;
83288;07/07/2013;0000;;32.5;;9.8;7;48.25;1;
83288;07/07/2013;1200;0;;17.6;;;;;
83288;08/07/2013;0000;;32.6;;10.3;8.3;56;2.066667;
83288;08/07/2013;1200;0;;22.5;;;;;
83288;09/07/2013;0000;;31.1;;8.2;8.4;47.25;1.3;
83288;09/07/2013;1200;0;;20;;;;;
83288;10/07/2013;0000;;31.5;;10.4;8.8;45;1.5;
83288;10/07/2013;1200;0;;17.4;;;;;
83288;11/07/2013;0000;;27.5;;5.8;9.4;53.25;2.633333;
83288;11/07/2013;1200;0;;17.6;;;;;
83288;12/07/2013;0000;;29.4;;5.7;8;55;2.033333;
83288;12/07/2013;1200;0;;19.6;;;;;
83288;13/07/2013;0000;;32.1;;8.1;5.7;55.75;1.1;
83288;13/07/2013;1200;0;;19.2;;;;;
83288;14/07/2013;0000;;33.7;;9.8;6.9;40.75;1;
83288;14/07/2013;1200;0;;21.6;;;;;
83288;15/07/2013;0000;;34.1;;10.4;9;45.75;1.2;
83288;15/07/2013;1200;0;;20.4;;;;;
83288;16/07/2013;0000;;34.6;;10.5;8.8;48;1.733333;
83288;16/07/2013;1200;0;;21.1;;;;;
83288;17/07/2013;0000;;33.9;;8.1;7.6;47;1;
83288;17/07/2013;1200;0;;21.2;;;;;
83288;18/07/2013;0000;;33.4;;10.2;8.2;46.75;2.166667;
83288;18/07/2013;1200;0;;20.1;;;;;
83288;19/07/2013;0000;;34.5;;10.5;8.4;38.25;1.433333;
83288;19/07/2013;1200;0;;18.4;;;;;
83288;20/07/2013;0000;;35;;10.4;4.9;49.25;1.366667;
83288;20/07/2013;1200;0;;19.2;;;;;
83288;21/07/2013;0000;;34.9;;10.4;9;48.25;0.6;
83288;21/07/2013;1200;0;;20.6;;;;;
83288;22/07/2013;0000;;35.5;;10.4;8.8;43.75;0.766667;
83288;22/07/2013;1200;0;;20.4;;;;;
83288;23/07/2013;0000;;35.3;;10.4;11.2;46.25;1.3;
83288;23/07/2013;1200;0;;20.1;;;;;
83288;24/07/2013;0000;;34.9;;10.5;10.8;46.25;1.3;
83288;24/07/2013;1200;0;;20.4;;;;;
83288;25/07/2013;0000;;34.1;;10.4;8;41.5;1.1;
83288;25/07/2013;1200;0;;20.2;;;;;
83288;26/07/2013;0000;;35.3;;8.7;9.3;47.5;2.066667;
83288;26/07/2013;1200;0;;18.5;;;;;
83288;27/07/2013;0000;;33.3;;9.1;10;53.25;1.433333;
83288;27/07/2013;1200;0;;21.1;;;;;
83288;28/07/2013;0000;;33.7;;10.5;8.2;49.5;0.9;
83288;28/07/2013;1200;0;;20;;;;;
83288;29/07/2013;0000;;32.9;;10.5;9.6;49.5;1.733333;
83288;29/07/2013;1200;0;;19.9;;;;;
83288;30/07/2013;0000;;32.5;;10.5;9.9;46;0.966667;
83288;30/07/2013;1200;0;;19.2;;;;;
83288;31/07/2013;0000;;32.5;;10.4;9.7;46.25;1.2;
83288;31/07/2013;1200;0;;18.6;;;;;
83288;01/08/2013;0000;;32.5;;10.5;9.6;41.5;1.533333;
83288;01/08/2013;1200;0;;18.2;;;;;
83288;02/08/2013;0000;;32.3;;10.6;9.1;41.75;0.766667;
83288;02/08/2013;1200;0;;17.2;;;;;
83288;03/08/2013;0000;;32.3;;10.6;8.8;45.5;2.033333;
83288;03/08/2013;1200;0;;16.6;;;;;
83288;04/08/2013;0000;;32.1;;10.6;9;44;2.2;
83288;04/08/2013;1200;0;;19.3;;;;;
83288;05/08/2013;0000;;33.9;;10.6;8;43.75;0.9;
83288;05/08/2013;1200;0;;18.6;;;;;
83288;06/08/2013;0000;;34.5;;10.6;10.3;51;1.3;
83288;06/08/2013;1200;0;;19;;;;;
83288;07/08/2013;0000;;33.1;;10.6;8.4;46.75;1.333333;
83288;07/08/2013;1200;0;;19.6;;;;;
83288;08/08/2013;0000;;31.3;;10;8.7;47.75;1.6;
83288;08/08/2013;1200;0;;19.6;;;;;
83288;09/08/2013;0000;;32.9;;10.3;7.9;49.5;1;
83288;09/08/2013;1200;0;;18.6;;;;;
83288;10/08/2013;0000;;32.7;;10.5;9.2;47.75;1.366667;
83288;10/08/2013;1200;0;;19.5;;;;;
83288;11/08/2013;0000;;33.5;;10.5;9.1;41.5;0.7;
83288;11/08/2013;1200;0;;19.6;;;;;
83288;12/08/2013;0000;;34.5;;10.7;10.3;43.5;1.1;
83288;12/08/2013;1200;0;;18.6;;;;;
83288;13/08/2013;0000;;33.9;;10.7;14;43.75;1.9;
83288;13/08/2013;1200;0;;19.2;;;;;
83288;14/08/2013;0000;;34.3;;8.6;10;49;1.433333;
83288;14/08/2013;1200;0;;22.2;;;;;
83288;15/08/2013;0000;;35.9;;10.1;9.8;41.25;0.9;
83288;15/08/2013;1200;0;;19.4;;;;;
83288;16/08/2013;0000;;33.3;;10.8;11.2;45.25;1.733333;
83288;16/08/2013;1200;0;;20.4;;;;;
83288;17/08/2013;0000;;33.5;;10.8;11;44.75;2.6;
83288;17/08/2013;1200;0;;19.8;;;;;
83288;18/08/2013;0000;;32.5;;10.3;10.4;47.25;1.1;
83288;18/08/2013;1200;0;;19.8;;;;;
83288;19/08/2013;0000;;31.5;;10.7;10.2;37.25;2.166667;
83288;19/08/2013;1200;0;;18.9;;;;;
83288;20/08/2013;0000;;31.9;;9.7;10.3;52.75;2.033333;
83288;20/08/2013;1200;0;;18.4;;;;;
83288;21/08/2013;0000;;31.3;;8.9;9.8;54.5;1.1;
83288;21/08/2013;1200;0;;20;;;;;
83288;22/08/2013;0000;;33.6;;10;8.2;50.5;0.766667;
83288;22/08/2013;1200;0;;19.2;;;;;
83288;23/08/2013;0000;;33.9;;10.8;9.3;47;0.766667;
83288;23/08/2013;1200;0;;19.2;;;;;
83288;24/08/2013;0000;;33.5;;10.8;12;47.75;1.2;
83288;24/08/2013;1200;0;;19.4;;;;;
83288;25/08/2013;0000;;33.9;;10.8;10.2;100;2;
83288;25/08/2013;1200;0;;19.2;;;;;
83288;26/08/2013;0000;;35.1;;10.5;9.6;45.5;0.233333;
83288;26/08/2013;1200;0;;20.4;;;;;
83288;27/08/2013;0000;;36.3;;10.6;8.2;36.5;0.466667;
83288;27/08/2013;1200;0;;20.6;;;;;
83288;28/08/2013;0000;;37;;10.5;9.4;35;1;
83288;28/08/2013;1200;0;;21.6;;;;;
83288;29/08/2013;0000;;33.7;;9.6;12.4;46;1.433333;
83288;29/08/2013;1200;0;;22.8;;;;;
83288;30/08/2013;0000;;33.3;;10.8;9.8;49.5;1.433333;
83288;30/08/2013;1200;0;;21.2;;;;;
83288;31/08/2013;0000;;33.2;;9.5;9;47.5;1.533333;
83288;31/08/2013;1200;0;;19.2;;;;;
83288;01/09/2013;0000;;34.3;;10.7;8.3;54;1.066667;
83288;01/09/2013;1200;0;;20.4;;;;;
83288;02/09/2013;0000;;34.3;;10.4;7.2;44.75;1.2;
83288;02/09/2013;1200;0.6;;20.2;;;;;
83288;03/09/2013;0000;;34.8;;9.3;9.5;45.5;1.366667;
83288;03/09/2013;1200;0;;21.6;;;;;
83288;04/09/2013;0000;;36.5;;9.4;8.9;40.5;0.8;
83288;04/09/2013;1200;0;;21.8;;;;;
83288;05/09/2013;0000;;34.3;;8.9;10.6;44;1.233333;
83288;05/09/2013;1200;0;;23;;;;;
83288;06/09/2013;0000;;32.7;;10.1;12.8;50.5;2.766667;
83288;06/09/2013;1200;0;;21.9;;;;;
83288;07/09/2013;0000;;33.7;;9.4;10.2;50.5;2.666667;
83288;07/09/2013;1200;0;;20.6;;;;;
83288;08/09/2013;0000;;33.7;;10.5;9.8;48.5;1.1;
83288;08/09/2013;1200;0;;19.8;;;;;
83288;09/09/2013;0000;;33.5;;10.4;9.2;43.5;1.6;
83288;09/09/2013;1200;0;;19.8;;;;;
83288;10/09/2013;0000;;32.8;;8.5;10.5;41.25;1.6;
83288;10/09/2013;1200;0;;19.4;;;;;
83288;11/09/2013;0000;;31.7;;10.9;9.9;41.5;1.2;
83288;11/09/2013;1200;0;;20.6;;;;;
83288;12/09/2013;0000;;30;;3.4;10;50.5;2.2;
83288;12/09/2013;1200;0;;19.5;;;;;
83288;13/09/2013;0000;;32.7;;8.8;10.2;47.25;1.6;
83288;13/09/2013;1200;0;;19.9;;;;;
83288;14/09/2013;0000;;35.1;;10.1;8.4;43;1.2;
83288;14/09/2013;1200;2.2;;19.4;;;;;
83288;15/09/2013;0000;;36.5;;10.3;10.1;45.75;2.566667;
83288;15/09/2013;1200;0;;21.7;;;;;
83288;16/09/2013;0000;;36.3;;9.4;10.5;42.25;0.466667;
83288;16/09/2013;1200;0;;22.7;;;;;
83288;17/09/2013;0000;;38.3;;10.3;9.6;44.25;0.9;
83288;17/09/2013;1200;0;;23.8;;;;;
83288;18/09/2013;0000;;35.3;;8.1;10.4;45.5;2.5;
83288;18/09/2013;1200;0;;24.4;;;;;
83288;19/09/2013;0000;;35.1;;9.1;11.4;51.5;1.4;
83288;19/09/2013;1200;0;;23;;;;;
83288;20/09/2013;0000;;35.7;;10.4;10;44.25;1.2;
83288;20/09/2013;1200;0;;20.6;;;;;
83288;21/09/2013;0000;;36.5;;10.5;9.8;44.5;1.2;
83288;21/09/2013;1200;0;;21.6;;;;;
83288;22/09/2013;0000;;38.1;;10.5;10.8;37.75;0;
83288;22/09/2013;1200;0;;22;;;;;
83288;23/09/2013;0000;;39.1;;10.3;10.8;33.75;1;
83288;23/09/2013;1200;0;;23.6;;;;;
83288;24/09/2013;0000;;39.6;;10.4;11.6;36;1.066667;
83288;24/09/2013;1200;0;;24.2;;;;;
83288;25/09/2013;0000;;38.6;;9;11.9;41.25;0.466667;
83288;25/09/2013;1200;0;;24.8;;;;;
83288;26/09/2013;0000;;38.1;;6.8;11.8;37.25;1.333333;
83288;26/09/2013;1200;0;;26.2;;;;;
83288;27/09/2013;0000;;37.5;;8.1;11.8;40.5;1.766667;
83288;27/09/2013;1200;0;;25;;;;;
83288;28/09/2013;0000;;35.7;;7.9;10.2;44;1.4;
83288;28/09/2013;1200;0;;24.4;;;;;
83288;29/09/2013;0000;;38.1;;9.7;9.6;39;0.666667;
83288;29/09/2013;1200;0;;23.2;;;;;
83288;30/09/2013;0000;;37.4;;9.4;10.3;40.75;2.166667;
83288;30/09/2013;1200;0;;23.2;;;;;
83288;01/10/2013;0000;;35.1;;7.9;10.6;39.5;0.9;
83288;01/10/2013;1200;0;;23;;;;;
83288;02/10/2013;0000;;38.7;;8.1;12.2;32.5;0.5;
83288;02/10/2013;1200;0;;22.8;;;;;
