--------------------
BDMEP - INMET
--------------------
Estação           : BARREIRAS - BA (OMM: 83236)
Latitude  (graus) : -12.15
Longitude (graus) : -45
Altitude  (metros): 439.29
Estação Operante
Inicio de operação: 01/01/1924
Periodo solicitado dos dados: 01/01/1960 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83236;13/06/1961;0000;;34.3;;7.1;4.4;25.7;62.5;2.666667;
83236;13/06/1961;1200;0;;18.5;;;;;;
83236;14/06/1961;0000;;34.1;;8.1;4.6;25.48;59;1;
83236;14/06/1961;1200;0;;19.2;;;;;;
83236;15/06/1961;0000;;34.6;;9.1;4.4;24.96;53.5;1;
83236;15/06/1961;1200;0;;15.9;;;;;;
83236;16/06/1961;0000;;34.1;;9.6;5.4;23.74;57;1;
83236;16/06/1961;1200;0;;16.5;;;;;;
83236;17/06/1961;0000;;32.3;;10;5.8;23.84;50.75;2.333333;
83236;17/06/1961;1200;0;;18.8;;;;;;
83236;18/06/1961;0000;;31.2;;9.4;6.3;23.96;56;2.333333;
83236;18/06/1961;1200;0;;15;;;;;;
83236;19/06/1961;0000;;28.1;;4.4;5.6;23.64;59.75;4.333333;
83236;19/06/1961;1200;0.9;;19.1;;;;;;
83236;20/06/1961;0000;;30.9;;9.5;5.5;24.08;55;2.666667;
83236;20/06/1961;1200;0;;19.3;;;;;;
83236;21/06/1961;0000;;31.2;;9.8;5.1;22.78;61;2.333333;
83236;21/06/1961;1200;0;;19.3;;;;;;
83236;22/06/1961;0000;;32.1;;9.7;4.6;20.52;61.5;1.666667;
83236;22/06/1961;1200;0;;12;;;;;;
83236;23/06/1961;0000;;32.4;;9.1;4.9;20.76;58.25;1.333333;
83236;23/06/1961;1200;0;;11.6;;;;;;
83236;24/06/1961;0000;;32.5;;10.3;4.7;23.62;51.75;5.333333;
83236;24/06/1961;1200;0;;13.5;;;;;;
83236;25/06/1961;0000;;28.6;;6.2;5.8;24.04;50;6.333333;
83236;25/06/1961;1200;0;;16.3;;;;;;
83236;26/06/1961;0000;;28.8;;7.4;6.5;22.2;61;6;
83236;26/06/1961;1200;0;;19;;;;;;
83236;27/06/1961;0000;;30.5;;9.6;4.7;23.62;55.25;4.666667;
83236;27/06/1961;1200;0;;15.4;;;;;;
83236;28/06/1961;0000;;28.7;;6.5;6.1;24.18;55;3.666667;
83236;28/06/1961;1200;0;;18.1;;;;;;
