--------------------
BDMEP - INMET
--------------------
Estação           : BARRA - BA (OMM: 83179)
Latitude  (graus) : -11.08
Longitude (graus) : -43.16
Altitude  (metros): 401.58
Estação Operante
Inicio de operação: 03/03/1925
Periodo solicitado dos dados: 01/01/1960 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83179;01/06/1977;0000;;;;10.6;6.5;;54.75;3.366667;
83179;01/06/1977;1200;0;;;;;;;;
83179;02/06/1977;0000;;;;10.3;5.8;;54;2.533333;
83179;02/06/1977;1200;0;;;;;;;;
83179;03/06/1977;0000;;;;9.1;7.3;;61.25;3.133333;
83179;03/06/1977;1200;0;;;;;;;;
83179;04/06/1977;0000;;;;10.2;7.3;;53;3.133333;
83179;04/06/1977;1200;0;;;;;;;;
83179;05/06/1977;0000;;;;9.1;9;;46.5;4.333333;
83179;05/06/1977;1200;0;;;;;;;;
83179;06/06/1977;0000;;;;8.1;9;;53.5;1.4;
83179;06/06/1977;1200;0;;;;;;;;
83179;07/06/1977;0000;;;;9.4;5.9;;51;1.2;
83179;07/06/1977;1200;0;;;;;;;;
83179;08/06/1977;0000;;;;10.6;7.5;;44.5;3.533333;
83179;08/06/1977;1200;0;;;;;;;;
83179;09/06/1977;0000;;;;7.8;9;;48.25;2.266667;
83179;09/06/1977;1200;0;;;;;;;;
83179;10/06/1977;0000;;;;6.1;8.2;;50.25;3.033333;
83179;10/06/1977;1200;0;;;;;;;;
83179;11/06/1977;0000;;;;10.3;7.5;;48.25;3.133333;
83179;11/06/1977;1200;0;;;;;;;;
83179;12/06/1977;0000;;;;10.1;8.1;;43.25;4.7;
83179;12/06/1977;1200;0;;;;;;;;
83179;13/06/1977;0000;;;;10.5;10.9;;55.5;2.266667;
83179;13/06/1977;1200;0;;;;;;;;
83179;14/06/1977;0000;;;;9.2;7.2;;58.25;2;
