--------------------
BDMEP - INMET
--------------------
Estação           : CARACOL - PI (OMM: 82976)
Latitude  (graus) : -9.28
Longitude (graus) : -43.33
Altitude  (metros): 522.77
Estação Operante
Inicio de operação: 03/10/1975
Periodo solicitado dos dados: 01/01/1960 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Umidade Relativa Media;Velocidade do Vento Media;
82976;01/01/1977;0000;;29.6;;3.6;10.7;61.25;3.833333;
82976;01/01/1977;1200;;;21.9;;;;;
82976;02/01/1977;0000;;30.8;;4.9;8.6;62;2.8;
82976;02/01/1977;1200;0;;21.5;;;;;
82976;03/01/1977;0000;;31.2;;3.8;;58.25;8.266667;
82976;03/01/1977;1200;0;;20.7;;;;;
82976;04/01/1977;0000;;32.2;;5.9;6.3;71.5;4.866667;
82976;04/01/1977;1200;0;;20.1;;;;;
82976;05/01/1977;0000;;28.4;;3.4;5.3;72.25;2.733333;
82976;05/01/1977;1200;0.5;;20.1;;;;;
82976;06/01/1977;0000;;32.6;;8;4.2;74;2.633333;
82976;06/01/1977;1200;0.3;;;;;;;
82976;07/01/1977;0000;;32.2;;11.2;6.1;61.75;3.666667;
82976;07/01/1977;1200;5;;18.9;;;;;
82976;08/01/1977;0000;;32.8;;11.2;6.1;59;3.1;
82976;08/01/1977;1200;0;;19.7;;;;;
82976;09/01/1977;0000;;33.4;;11.4;11.8;49.75;5.566667;
82976;09/01/1977;1200;0;;19.3;;;;;
82976;10/01/1977;0000;;33.6;;11.8;12.1;50.75;4.1;
82976;10/01/1977;1200;0;;20.1;;;;;
82976;11/01/1977;0000;;33;;9.3;12;56.5;2.933333;
82976;11/01/1977;1200;0;;19.5;;;;;
82976;12/01/1977;0000;;32.4;;7.8;10.8;52.25;3.233333;
82976;12/01/1977;1200;0;;20.1;;;;;
82976;13/01/1977;0000;;33.6;;8;12;47.75;3.933333;
82976;13/01/1977;1200;0;;21.1;;;;;
82976;14/01/1977;0000;;27.8;;0;13.5;75;1.8;
82976;14/01/1977;1200;0.2;;21.1;;;;;
82976;15/01/1977;0000;;28.6;;0.9;5;64.25;3.033333;
82976;15/01/1977;1200;1;;19.1;;;;;
82976;16/01/1977;0000;;34.4;;11.6;6.7;45;3.3;
82976;16/01/1977;1200;0;;17.9;;;;;
82976;17/01/1977;0000;;34;;8.9;9.8;59.25;3.466667;
82976;17/01/1977;1200;0.1;;20.1;;;;;
82976;18/01/1977;0000;;30;;0.9;7.5;83.5;2.533333;
82976;18/01/1977;1200;0.2;;21.6;;;;;
82976;19/01/1977;0000;;23.8;;0.1;3.2;94.25;1.366667;
82976;19/01/1977;1200;4.5;;19.7;;;;;
82976;20/01/1977;0000;;26.2;;0.1;0.6;86.25;1.766667;
82976;20/01/1977;1200;17.6;;20.1;;;;;
82976;21/01/1977;0000;;25.6;;0.3;1.8;88.5;1.766667;
82976;21/01/1977;1200;0.8;;20.9;;;;;
82976;22/01/1977;0000;;28.6;;3.9;1.4;89;0.166667;
82976;22/01/1977;1200;7.7;;20.5;;;;;
82976;23/01/1977;0000;;30.4;;4.3;2.1;85.25;2.233333;
82976;23/01/1977;1200;0.8;;21.1;;;;;
82976;24/01/1977;0000;;23.2;;0;2.1;96;1.2;
82976;24/01/1977;1200;23.3;;20.9;;;;;
82976;25/01/1977;0000;;28.4;;1.3;0.8;85.75;2.166667;
82976;25/01/1977;1200;5.4;;21.1;;;;;
82976;26/01/1977;0000;;23.8;;0;1.4;92;0.9;
82976;26/01/1977;1200;37.6;;20.1;;;;;
82976;27/01/1977;0000;;27;;5.1;1.1;85;2.733333;
82976;27/01/1977;1200;0.6;;20.7;;;;;
82976;28/01/1977;0000;;29.4;;4.6;1.3;81.75;2.033333;
82976;28/01/1977;1200;1.5;;20.5;;;;;
82976;29/01/1977;0000;;26;;1.5;2;87;1.8;
82976;29/01/1977;1200;2.8;;20.7;;;;;
82976;30/01/1977;0000;;28.4;;1.1;1.1;86;1.866667;
82976;30/01/1977;1200;33.3;;21.1;;;;;
82976;31/01/1977;0000;;22.2;;0;2.3;96;1.966667;
82976;31/01/1977;1200;10.2;;19.7;;;;;
82976;01/02/1977;0000;;22.6;;0;0.7;95;0.833333;
82976;01/02/1977;1200;8.5;;19.3;;;;;
82976;02/02/1977;0000;;24.6;;0;0.9;87.25;0.866667;
82976;02/02/1977;1200;1.6;;19.7;;;;;
82976;03/02/1977;0000;;27.6;;0.9;1.3;87;3.5;
82976;03/02/1977;1200;0.2;;20.1;;;;;
82976;04/02/1977;0000;;30;;7.1;2.6;79;2.033333;
82976;04/02/1977;1200;0;;19.5;;;;;
82976;05/02/1977;0000;;29.8;;9.5;3.6;76.25;3.1;
82976;05/02/1977;1200;0;;19.1;;;;;
82976;06/02/1977;0000;;28.8;;7;5.6;75.5;2.866667;
82976;06/02/1977;1200;0;;18.5;;;;;
82976;07/02/1977;0000;;27.8;;3.7;3.9;84;1.2;
82976;07/02/1977;1200;0;;18.9;;;;;
82976;08/02/1977;0000;;29.8;;8.9;3.5;77.25;3.033333;
82976;08/02/1977;1200;0;;18.5;;;;;
82976;09/02/1977;0000;;28.6;;7.6;4.5;78;3;
82976;09/02/1977;1200;0;;19.9;;;;;
82976;10/02/1977;0000;;29.6;;10.1;4.6;75.75;2.733333;
82976;10/02/1977;1200;0;;19.5;;;;;
82976;11/02/1977;0000;;29.4;;9.1;4.4;77;1.433333;
82976;11/02/1977;1200;0;;19.1;;;;;
82976;12/02/1977;0000;;29;;8.4;5.5;74.75;2.8;
82976;12/02/1977;1200;0;;18.9;;;;;
82976;13/02/1977;0000;;30.4;;8.2;4.5;73.75;3.2;
82976;13/02/1977;1200;0;;19.5;;;;;
82976;14/02/1977;0000;;30;;10;4.5;74.75;3.533333;
82976;14/02/1977;1200;0;;20.1;;;;;
82976;15/02/1977;0000;;29.8;;9.3;5.3;74.75;3.533333;
82976;15/02/1977;1200;0;;19.3;;;;;
82976;16/02/1977;0000;;30;;9.3;5.6;74.25;2.666667;
82976;16/02/1977;1200;0;;18.9;;;;;
82976;17/02/1977;0000;;31;;11;5.4;70.25;3.033333;
82976;17/02/1977;1200;0;;19.7;;;;;
82976;18/02/1977;0000;;30.4;;8.2;7.5;72.5;3.633333;
82976;18/02/1977;1200;0;;19.7;;;;;
82976;19/02/1977;0000;;30;;6.5;5.1;70.5;2.133333;
82976;19/02/1977;1200;0;;20.3;;;;;
82976;20/02/1977;0000;;30.6;;8;5.1;69.75;2.466667;
82976;20/02/1977;1200;0;;19.7;;;;;
82976;21/02/1977;0000;;29.6;;4.8;5.5;72.5;1.933333;
82976;21/02/1977;1200;0;;19.3;;;;;
82976;22/02/1977;0000;;29.4;;4.9;4.7;75.25;1.7;
82976;22/02/1977;1200;0.7;;20.3;;;;;
82976;23/02/1977;0000;;29;;1.3;4;78.75;1.933333;
82976;23/02/1977;1200;0;;20.9;;;;;
82976;24/02/1977;0000;;28.4;;3;4;76.5;2.566667;
82976;24/02/1977;1200;0;;20.3;;;;;
82976;25/02/1977;0000;;31;;4.5;3.8;72.75;2.966667;
82976;25/02/1977;1200;0;;19.5;;;;;
82976;26/02/1977;0000;;30.8;;5.1;5;80.25;2.466667;
82976;26/02/1977;1200;0.8;;21.5;;;;;
82976;27/02/1977;0000;;30;;6.8;3.9;72.5;1.2;
82976;27/02/1977;1200;3.5;;21.7;;;;;
82976;28/02/1977;0000;;30.4;;7.8;5;73.75;2.133333;
82976;28/02/1977;1200;0;;18.1;;;;;
82976;01/03/1977;0000;;32.8;;9.7;5.1;67;1.966667;
82976;01/03/1977;1200;0;;19.1;;;;;
82976;02/03/1977;0000;;32.6;;8.5;8.1;65.25;2.3;
82976;02/03/1977;1200;0;;18.7;;;;;
82976;03/03/1977;0000;;33;;9.3;6.2;68;2.033333;
82976;03/03/1977;1200;0;;18.5;;;;;
82976;04/03/1977;0000;;32;;8.5;7.4;63;2.133333;
82976;04/03/1977;1200;0;;20.3;;;;;
82976;05/03/1977;0000;;31.2;;8.3;6.6;64;2.466667;
82976;05/03/1977;1200;0;;19.9;;;;;
82976;06/03/1977;0000;;33.6;;11.1;5.7;55;3.566667;
82976;06/03/1977;1200;0;;18.1;;;;;
82976;07/03/1977;0000;;32;;7.1;9.9;63.75;1.9;
82976;07/03/1977;1200;0;;17.3;;;;;
82976;08/03/1977;0000;;32.8;;8.9;7.2;60.5;3.566667;
82976;08/03/1977;1200;0;;19.7;;;;;
82976;09/03/1977;0000;;32.6;;6;7.8;70.25;3.433333;
82976;09/03/1977;1200;0;;19.9;;;;;
82976;10/03/1977;0000;;32.2;;8.9;6.3;63.25;2.7;
82976;10/03/1977;1200;0.5;;18.5;;;;;
82976;11/03/1977;0000;;33.4;;10.2;7.5;64.75;3.766667;
82976;11/03/1977;1200;0;;18.9;;;;;
82976;12/03/1977;0000;;30.4;;3.1;1.7;86.25;1.466667;
82976;12/03/1977;1200;16.8;;21.3;;;;;
82976;13/03/1977;0000;;27.4;;3.6;6.4;89.25;2.633333;
82976;13/03/1977;1200;27.6;;21.1;;;;;
82976;14/03/1977;0000;;26;;0.1;0.9;86.25;1.533333;
82976;14/03/1977;1200;2.4;;20.1;;;;;
82976;15/03/1977;0000;;29;;2.8;1.3;82.25;1.433333;
82976;15/03/1977;1200;0.2;;20.7;;;;;
82976;16/03/1977;0000;;31.8;;9.1;3.4;74;2;
82976;16/03/1977;1200;0.1;;18.3;;;;;
82976;17/03/1977;0000;;32.4;;10.3;5;68.25;2.033333;
82976;17/03/1977;1200;0;;19.9;;;;;
82976;18/03/1977;0000;;30.6;;6.5;5.2;79.5;2.366667;
82976;18/03/1977;1200;0;;21.3;;;;;
82976;19/03/1977;0000;;29.6;;4.9;2.7;83;1.3;
82976;19/03/1977;1200;36.8;;19.5;;;;;
82976;20/03/1977;0000;;26.4;;0.8;2.9;88;0.866667;
82976;20/03/1977;1200;5.5;;21.9;;;;;
82976;21/03/1977;0000;;29.4;;6;1.1;84.25;2.633333;
82976;21/03/1977;1200;3.8;;20.5;;;;;
82976;22/03/1977;0000;;29.6;;9;2.3;79;2.233333;
82976;22/03/1977;1200;0;;20.5;;;;;
82976;23/03/1977;0000;;30.6;;8.3;0.9;80.75;1.233333;
82976;23/03/1977;1200;2.5;;20;;;;;
82976;24/03/1977;0000;;31.4;;10.9;1.2;65.75;2.433333;
82976;24/03/1977;1200;0;;19.1;;;;;
82976;25/03/1977;0000;;31.8;;10.4;1.8;64.5;2.3;
82976;25/03/1977;1200;0;;18.9;;;;;
82976;26/03/1977;0000;;32.4;;11;0.9;66.5;2.333333;
82976;26/03/1977;1200;0;;17.9;;;;;
82976;27/03/1977;0000;;30.4;;7.2;4.8;76;2.1;
82976;27/03/1977;1200;0;;20.3;;;;;
82976;28/03/1977;0000;;32.6;;10.5;4.7;64.25;2.3;
82976;28/03/1977;1200;0;;18.3;;;;;
82976;29/03/1977;0000;;32.8;;10.9;5;68;2.866667;
82976;29/03/1977;1200;0;;20.3;;;;;
82976;30/03/1977;0000;;31.6;;6.3;1.7;88.75;4.2;
82976;30/03/1977;1200;0;;20.9;;;;;
82976;31/03/1977;0000;;28;;3.4;1.1;89;1.833333;
82976;31/03/1977;1200;46.5;;19.7;;;;;
82976;01/04/1977;0000;;28.4;;1.3;1;88.5;1.433333;
82976;01/04/1977;1200;0;;18.3;;;;;
82976;02/04/1977;0000;;27.8;;5.2;0.5;86;1.3;
82976;02/04/1977;1200;2.2;;19;;;;;
82976;03/04/1977;0000;;28.2;;4.3;0.9;87.75;1.7;
82976;03/04/1977;1200;1.6;;20.2;;;;;
82976;04/04/1977;0000;;28.4;;6.5;0.2;80.75;1.766667;
82976;04/04/1977;1200;9.6;;20;;;;;
82976;05/04/1977;0000;;27.4;;2.1;0.9;91.25;1.6;
82976;05/04/1977;1200;0;;20.8;;;;;
82976;06/04/1977;0000;;29.8;;6.7;0.3;83.5;0.733333;
82976;06/04/1977;1200;2.4;;21.9;;;;;
82976;07/04/1977;0000;;30.2;;9.3;1;77.5;2.4;
82976;07/04/1977;1200;0;;21.5;;;;;
82976;08/04/1977;0000;;29.8;;9;1;79.5;1.833333;
82976;08/04/1977;1200;0;;20;;;;;
82976;09/04/1977;0000;;30.6;;7;4.1;77.75;2.4;
82976;09/04/1977;1200;0;;21;;;;;
82976;10/04/1977;0000;;31.6;;10.7;4;77.75;2.066667;
82976;10/04/1977;1200;0.7;;19.1;;;;;
82976;11/04/1977;0000;;31.2;;10.7;4.9;75.5;1.6;
82976;11/04/1977;1200;0;;18.5;;;;;
82976;12/04/1977;0000;;31.8;;10.4;5;68.5;0.666667;
82976;12/04/1977;1200;0;;18.6;;;;;
82976;13/04/1977;0000;;30.4;;4.5;5.5;77.5;1.866667;
82976;13/04/1977;1200;0;;22;;;;;
82976;14/04/1977;0000;;29.4;;6.9;0.5;78.25;2.266667;
82976;14/04/1977;1200;0;;19.3;;;;;
82976;15/04/1977;0000;;31.4;;11;5.2;69.75;3.033333;
82976;15/04/1977;1200;0;;20.7;;;;;
82976;16/04/1977;0000;;32;;10.4;6.3;67.5;1.866667;
82976;16/04/1977;1200;0;;17.2;;;;;
82976;17/04/1977;0000;;33.2;;10.5;5.7;70.25;2.366667;
82976;17/04/1977;1200;0;;18.9;;;;;
82976;18/04/1977;0000;;33;;8.1;6.1;71.5;2.7;
82976;18/04/1977;1200;0;;21.8;;;;;
82976;19/04/1977;0000;;32.6;;9.4;4.4;64.25;2.233333;
82976;19/04/1977;1200;0;;20.3;;;;;
82976;20/04/1977;0000;;31.6;;8.4;6.3;70.75;1.7;
82976;20/04/1977;1200;0.4;;21.6;;;;;
82976;21/04/1977;0000;;27.2;;0.1;4.7;85.75;1.633333;
82976;21/04/1977;1200;0.1;;22.1;;;;;
82976;22/04/1977;0000;;31.6;;5.2;2.1;75.25;1.1;
82976;22/04/1977;1200;0;;21;;;;;
82976;23/04/1977;0000;;26.6;;0;3.4;92;0.866667;
82976;23/04/1977;1200;48.2;;21.1;;;;;
82976;24/04/1977;0000;;30.6;;7.7;0.8;80;1.3;
82976;24/04/1977;1200;0.2;;19.2;;;;;
82976;25/04/1977;0000;;30.6;;8.3;2.7;81.5;1.9;
82976;25/04/1977;1200;0.2;;20.7;;;;;
82976;26/04/1977;0000;;26.2;;0.3;2.3;90;1.533333;
82976;26/04/1977;1200;116.8;;21;;;;;
82976;27/04/1977;0000;;28.4;;4.1;1.2;89;1.8;
82976;27/04/1977;1200;3.3;;21;;;;;
82976;28/04/1977;0000;;24.2;;0.2;1.6;88;2.466667;
82976;28/04/1977;1200;0;;21.2;;;;;
82976;29/04/1977;0000;;26.2;;0.5;1.3;87;1.3;
82976;29/04/1977;1200;1.6;;20.9;;;;;
82976;30/04/1977;0000;;28.8;;5.8;2.4;80.5;1.3;
82976;30/04/1977;1200;0;;19.6;;;;;
82976;01/05/1977;0000;;29.4;;7.4;5.8;77.75;1.233333;
82976;01/05/1977;1200;0;;19.6;;;;;
82976;02/05/1977;0000;;29.4;;10.3;3.8;77.75;2.533333;
82976;02/05/1977;1200;0;;20.8;;;;;
82976;03/05/1977;0000;;29.6;;10.6;3.6;76.75;2;
82976;03/05/1977;1200;0;;18.6;;;;;
82976;04/05/1977;0000;;29.6;;10.4;1.2;75;2.4;
82976;04/05/1977;1200;0;;18.8;;;;;
82976;05/05/1977;0000;;29.8;;7.9;0.8;76.5;2.533333;
82976;05/05/1977;1200;0;;20.8;;;;;
82976;06/05/1977;0000;;29.8;;8.3;0.8;74.5;1.833333;
82976;06/05/1977;1200;0;;18.7;;;;;
82976;07/05/1977;0000;;29.2;;11;0.8;73.5;2.033333;
82976;07/05/1977;1200;0;;18.7;;;;;
82976;08/05/1977;0000;;28;;5.4;0.8;75.5;2.1;
82976;08/05/1977;1200;0;;21;;;;;
82976;09/05/1977;0000;;29.6;;9.8;0.9;73.25;2.2;
82976;09/05/1977;1200;0;;19.6;;;;;
82976;10/05/1977;0000;;30;;9.8;1.8;79.5;2.4;
82976;10/05/1977;1200;0;;21.1;;;;;
82976;11/05/1977;0000;;30.2;;10.7;2.1;67.75;1.433333;
82976;11/05/1977;1200;0;;21.2;;;;;
82976;12/05/1977;0000;;31.2;;10.2;2.2;71;2.133333;
82976;12/05/1977;1200;0;;19.5;;;;;
82976;13/05/1977;0000;;29.8;;3.2;4.5;79.25;2;
82976;13/05/1977;1200;0;;19.4;;;;;
82976;14/05/1977;0000;;30.2;;6.8;3.5;80.25;2.133333;
82976;14/05/1977;1200;0;;20.1;;;;;
82976;15/05/1977;0000;;30.4;;9.4;3.7;78;1.766667;
82976;15/05/1977;1200;4.9;;19.2;;;;;
82976;16/05/1977;0000;;30.4;;7.3;4;75.5;1.7;
82976;16/05/1977;1200;0;;18;;;;;
82976;17/05/1977;0000;;31.4;;4.2;3;82.75;1.233333;
82976;17/05/1977;1200;0;;19.4;;;;;
82976;18/05/1977;0000;;30.4;;5.5;3.6;79.75;1.333333;
82976;18/05/1977;1200;0;;19.4;;;;;
82976;19/05/1977;0000;;28.4;;5.9;3.6;84;1.533333;
82976;19/05/1977;1200;12.6;;18.6;;;;;
82976;20/05/1977;0000;;29.4;;6.5;3.3;75.75;2.133333;
82976;20/05/1977;1200;0.2;;20.4;;;;;
82976;21/05/1977;0000;;30.4;;10.1;4.2;70.75;2.1;
82976;21/05/1977;1200;0;;20.2;;;;;
82976;22/05/1977;0000;;30.8;;10.5;5.4;67.25;1.3;
82976;22/05/1977;1200;0;;16.6;;;;;
82976;23/05/1977;0000;;30;;9.8;3.1;64.75;2.533333;
82976;23/05/1977;1200;0;;16.4;;;;;
82976;24/05/1977;0000;;29.4;;10.5;2.1;64.75;2.366667;
82976;24/05/1977;1200;0;;18.2;;;;;
82976;25/05/1977;0000;;30.2;;10;1.8;66.75;2.3;
82976;25/05/1977;1200;0;;19.4;;;;;
82976;26/05/1977;0000;;28.6;;6.4;1;76.5;1.966667;
82976;26/05/1977;1200;0;;19.2;;;;;
82976;27/05/1977;0000;;28;;3.3;1;70.75;2.733333;
82976;27/05/1977;1200;0;;20.7;;;;;
82976;28/05/1977;0000;;31.2;;9.8;0.8;62;2.666667;
82976;28/05/1977;1200;0;;20;;;;;
82976;29/05/1977;0000;;30.6;;8.1;1.4;61.5;3.2;
82976;29/05/1977;1200;0.2;;19.8;;;;;
82976;30/05/1977;0000;;29.4;;10.8;2.2;62;3.233333;
82976;30/05/1977;1200;0;;15;;;;;
82976;31/05/1977;0000;;31.2;;9.2;6.8;59;1.966667;
82976;31/05/1977;1200;0;;15.1;;;;;
82976;01/06/1977;0000;;31.4;;10.7;6.1;63.75;3.066667;
82976;01/06/1977;1200;0;;16;;;;;
82976;02/06/1977;0000;;32;;10.2;7.3;65.75;3.2;
82976;02/06/1977;1200;0;;17.5;;;;;
82976;03/06/1977;0000;;31.4;;9.4;7.1;64.5;2.533333;
82976;03/06/1977;1200;0;;16.6;;;;;
82976;04/06/1977;0000;;31;;10.4;8;64.75;3.033333;
82976;04/06/1977;1200;0;;19.1;;;;;
82976;05/06/1977;0000;;27.8;;0.6;6.5;71.75;1.133333;
82976;05/06/1977;1200;0.8;;19.4;;;;;
82976;06/06/1977;0000;;31.6;;9.1;4.3;63;2.566667;
82976;06/06/1977;1200;0;;18.5;;;;;
82976;07/06/1977;0000;;33;;9.3;5.9;61.5;1.866667;
82976;07/06/1977;1200;0;;18;;;;;
82976;08/06/1977;0000;;33;;9.8;7.3;61.75;2.866667;
82976;08/06/1977;1200;0;;19.3;;;;;
82976;09/06/1977;0000;;31;;9.4;6.6;64.5;2.133333;
82976;09/06/1977;1200;0;;17.6;;;;;
82976;10/06/1977;0000;;31.2;;9.4;2.1;60.5;2.566667;
82976;10/06/1977;1200;0;;16.8;;;;;
82976;11/06/1977;0000;;31;;10.1;1.3;63.5;2.533333;
82976;11/06/1977;1200;0;;17.8;;;;;
82976;12/06/1977;0000;;32.6;;9.8;1.4;61.75;3.433333;
82976;12/06/1977;1200;0;;17.3;;;;;
82976;13/06/1977;0000;;30.8;;10.8;1.2;52.25;3.266667;
82976;13/06/1977;1200;0;;15.4;;;;;
82976;14/06/1977;0000;;31;;10.3;1.8;62;2.066667;
82976;14/06/1977;1200;0;;15.1;;;;;
82976;15/06/1977;0000;;29.2;;4.6;1.4;73.75;1.466667;
82976;15/06/1977;1200;0;;17.1;;;;;
82976;16/06/1977;0000;;31;;10.6;2.1;58.25;2.366667;
82976;16/06/1977;1200;0;;15.3;;;;;
82976;17/06/1977;0000;;27.8;;5.5;8;79.5;2.133333;
82976;17/06/1977;1200;0;;18.5;;;;;
82976;18/06/1977;0000;;31.4;;6.8;4.6;64;3.4;
82976;18/06/1977;1200;0;;18.4;;;;;
82976;19/06/1977;0000;;30;;6.5;9.4;55.75;2.533333;
82976;19/06/1977;1200;0;;21.3;;;;;
82976;20/06/1977;0000;;31.2;;9.3;7.2;55.25;4.2;
82976;20/06/1977;1200;0;;16.3;;;;;
82976;21/06/1977;0000;;30.8;;10.6;9.3;62;3.533333;
82976;21/06/1977;1200;0;;15.8;;;;;
82976;22/06/1977;0000;;30.8;;8.4;9.8;68;1.8;
82976;22/06/1977;1200;0;;15.6;;;;;
82976;23/06/1977;0000;;31.8;;9.9;7.6;63.5;2.3;
82976;23/06/1977;1200;0;;15.9;;;;;
82976;24/06/1977;0000;;32.4;;10.7;8;52.5;3.366667;
82976;24/06/1977;1200;0;;16.9;;;;;
82976;25/06/1977;0000;;30.4;;10.8;10.2;57;3.033333;
82976;25/06/1977;1200;0;;17.1;;;;;
82976;26/06/1977;0000;;29.8;;7.9;9.7;62.75;2.366667;
82976;26/06/1977;1200;0;;14.3;;;;;
82976;27/06/1977;0000;;30.8;;10.8;7.5;49.5;2.833333;
82976;27/06/1977;1200;0;;14.6;;;;;
82976;28/06/1977;0000;;30.4;;10.8;10.7;51;4.333333;
82976;28/06/1977;1200;0;;17.8;;;;;
82976;29/06/1977;0000;;29.8;;6.9;9.1;57;2.433333;
82976;29/06/1977;1200;0;;16.9;;;;;
82976;30/06/1977;0000;;29.6;;9.1;8.9;51.25;3.233333;
82976;30/06/1977;1200;0;;15.1;;;;;
82976;01/07/1977;0000;;30.2;;10.8;9.6;48.75;3.6;
82976;01/07/1977;1200;0;;17.7;;;;;
82976;02/07/1977;0000;;30.8;;10.5;11;48.75;4.933333;
82976;02/07/1977;1200;0;;17.3;;;;;
82976;03/07/1977;0000;;30;;9.6;11.9;55.25;3.6;
82976;03/07/1977;1200;0;;17.1;;;;;
82976;04/07/1977;0000;;29;;4.8;11.6;66.5;4.166667;
82976;04/07/1977;1200;0;;16.4;;;;;
82976;05/07/1977;0000;;30.4;;10.7;8.7;54.75;2.3;
82976;05/07/1977;1200;0;;16.4;;;;;
82976;06/07/1977;0000;;26.8;;2.9;10.1;68.25;4.833333;
82976;06/07/1977;1200;0;;15;;;;;
82976;07/07/1977;0000;;30.2;;10.7;8.3;50.25;2.566667;
82976;07/07/1977;1200;0;;16;;;;;
82976;08/07/1977;0000;;29.6;;7.4;10.8;54;3.4;
82976;08/07/1977;1200;0;;19.4;;;;;
82976;09/07/1977;0000;;27.8;;2.7;11.5;70;3.133333;
82976;09/07/1977;1200;0;;20.7;;;;;
82976;10/07/1977;0000;;30.4;;6.7;7.1;61;3.033333;
82976;10/07/1977;1200;0.2;;20.3;;;;;
82976;11/07/1977;0000;;28.8;;2.8;8.9;57.25;3.533333;
82976;11/07/1977;1200;0.4;;19.7;;;;;
82976;12/07/1977;0000;;30;;10.9;10.9;54.75;3.633333;
82976;12/07/1977;1200;0;;17.1;;;;;
82976;13/07/1977;0000;;31.4;;10.6;8.7;55.25;1.733333;
82976;13/07/1977;1200;0;;13.7;;;;;
82976;14/07/1977;0000;;30.4;;9.3;10.7;62.75;3.7;
82976;14/07/1977;1200;0.3;;18.9;;;;;
82976;15/07/1977;0000;;31.2;;10.1;7.8;55.75;2.133333;
82976;15/07/1977;1200;0;;14;;;;;
82976;16/07/1977;0000;;30.8;;6.9;4;47.25;3.066667;
82976;16/07/1977;1200;0;;18.9;;;;;
82976;17/07/1977;0000;;31.8;;7.8;10.7;48.25;2.166667;
82976;17/07/1977;1200;0;;21.2;;;;;
82976;18/07/1977;0000;;32;;10.3;10.4;54.5;2.433333;
82976;18/07/1977;1200;0;;20.7;;;;;
82976;19/07/1977;0000;;32.4;;10.4;6.9;54.75;2.7;
82976;19/07/1977;1200;0;;15.3;;;;;
82976;20/07/1977;0000;;31.8;;10.5;9.2;49;5;
82976;20/07/1977;1200;0;;15.9;;;;;
82976;21/07/1977;0000;;30.8;;10.9;6.7;48.25;2.8;
82976;21/07/1977;1200;0;;17.2;;;;;
82976;22/07/1977;0000;;31;;10.8;11.6;51;3.966667;
82976;22/07/1977;1200;0;;14.2;;;;;
82976;23/07/1977;0000;;30.8;;10.9;12;45.75;2.633333;
82976;23/07/1977;1200;0;;14.3;;;;;
82976;24/07/1977;0000;;32;;11;11.5;46.75;2.233333;
82976;24/07/1977;1200;0;;11.9;;;;;
82976;25/07/1977;0000;;32;;10.1;10.3;51.5;1.433333;
82976;25/07/1977;1200;0;;14.4;;;;;
82976;26/07/1977;0000;;32.2;;10.8;10.4;52.75;3.466667;
82976;26/07/1977;1200;0;;15.4;;;;;
82976;27/07/1977;0000;;30.2;;10.4;10.8;56.5;2.7;
82976;27/07/1977;1200;0;;16.7;;;;;
82976;28/07/1977;0000;;31.4;;11;10.9;46;3.733333;
82976;28/07/1977;1200;0;;13.6;;;;;
82976;29/07/1977;0000;;31.2;;9.2;11.8;55;1.166667;
82976;29/07/1977;1200;0;;13.9;;;;;
82976;30/07/1977;0000;;30.8;;7;9.1;55.5;4.2;
82976;30/07/1977;1200;0;;18.1;;;;;
82976;31/07/1977;0000;;32;;9.9;8.4;46;2.666667;
82976;31/07/1977;1200;0;;17;;;;;
82976;01/08/1977;0000;;32.8;;10.9;10.1;49;3;
82976;01/08/1977;1200;0;;16.5;;;;;
82976;02/08/1977;0000;;31.8;;10.8;7.6;52;3.4;
82976;02/08/1977;1200;0;;18;;;;;
82976;03/08/1977;0000;;31.2;;10.7;9.4;44.5;5.633333;
82976;03/08/1977;1200;0;;14.6;;;;;
82976;04/08/1977;0000;;29.6;;6.8;12.3;59.75;3.033333;
82976;04/08/1977;1200;0;;15.6;;;;;
82976;05/08/1977;0000;;31.6;;10.5;9.3;52.75;4.133333;
82976;05/08/1977;1200;0;;18.5;;;;;
82976;06/08/1977;0000;;32.4;;10.1;10.8;52.75;2.2;
82976;06/08/1977;1200;0;;15.6;;;;;
82976;07/08/1977;0000;;32.2;;11.1;11.4;47.5;3.166667;
82976;07/08/1977;1200;0;;15.4;;;;;
82976;08/08/1977;0000;;33;;11.1;11.5;41.25;2.733333;
82976;08/08/1977;1200;0;;12.2;;;;;
82976;09/08/1977;0000;;34.6;;11;11.2;43;1.833333;
82976;09/08/1977;1200;0;;20.7;;;;;
82976;10/08/1977;0000;;33.8;;11;10.3;36.5;2.3;
82976;10/08/1977;1200;0;;15;;;;;
82976;11/08/1977;0000;;32.4;;10.8;13.7;42;5.8;
82976;11/08/1977;1200;0;;16.5;;;;;
82976;12/08/1977;0000;;31.6;;10.9;12.4;50.25;2.633333;
82976;12/08/1977;1200;0;;15.8;;;;;
82976;13/08/1977;0000;;33.2;;10.6;11.6;50.75;3.966667;
82976;13/08/1977;1200;0;;16.3;;;;;
82976;14/08/1977;0000;;33.2;;10.9;11.2;36.25;3.866667;
82976;14/08/1977;1200;0;;14.3;;;;;
